gene_name	mouse_entrez_id	AgeMap.Heart	GDS2972.Heart	GDS40.Heart	GSE11291.Heart	GSE12480.Heart	total_effect	total_p_values	adjusted_p_values
ARID3B	56380	not_pres	0.010112288841208822	-0.005724267274653916	0.005434121787655503	4.319360714283467e-05	0.00047397731994077363	0.8013402185308489	0.8903054078006795
RAB9	56382	not_pres	-0.0025432859291304594	-0.008386188483363421	0.004225001459943173	-0.012510969314285796	-0.0014262010917020917	0.665514945158233	0.8067745093616
B4GALT6	56386	not_pres	-0.01190371350442676	-0.011027620603093508	0.012561572182557629	-0.0016458523571429053	-0.0014495922125569412	0.7450133318102009	0.8579953373407625
CYP3A25	56388	not_pres	0.033442727478682564	0.16893185143251233	-0.04929019700923154	-0.002234217442857166	-0.0022191400617564286	6.615204438920053e-05	0.0016546108042757805
MORF4L2	56397	not_pres	0.010033597938424718	-0.002599666425210617	0.004203115177017533	0.018834065608333263	0.009016332427619527	0.019454980349020712	0.060826579472496665
NUDT3	56409	not_pres	0.010502790474605547	0.014527961841073356	-0.0018560125024816715	-0.005526006833333409	0.0038633847054020225	0.31033971782491787	0.5087626325730573
ADAR	56417	not_pres	2.955065719101313e-05	0.07407729243126743	0.010788201957158933	0.023686824009523853	0.01691487074889236	0.0016324302373513788	0.008507705151817247
DIAPH3	56419	not_pres	-0.010668485016665487	0.007002395342545861	-0.020173248840225165	0.01104355059999998	0.007807392967323788	0.32805543616206156	0.5258751080472441
PFKP	56421	not_pres	0.012727896442785658	-0.0009325947331964846	-0.014894610707000766	0.02061103527460303	0.004402860040410356	0.5794353781065751	0.7458729547897691
STUB1	56424	not_pres	0.010871253723799934	not_pres	0.005245493176523952	-0.0025083036976191395	0.0047875608157937795	0.008909826807810717	0.03204753495395299
MTCH2	56428	not_pres	0.0033363880537975316	not_pres	-0.007494858069730451	-0.0015697730714285749	-0.002257938458947043	0.04633568682344713	0.1249333368831168
DPT	56429	not_pres	0.023756926199182335	0.032574396363373365	-0.019994917361376027	0.01967700457142852	0.010783888117152739	0.2953587786688654	0.4929883723023985
RRAD	56437	not_pres	0.008742934955129539	-0.0696415129474221	0.005086002278702359	0.029261091623809438	0.01114026225062587	0.056721361921421076	0.1468703789741814
NAA80	56441	not_pres	-0.003933169904478451	0.028165831073175274	0.01896735848975052	-0.005390451928571481	0.0028786766995412857	0.6058690847606696	0.765105348355227
ACTR10	56444	not_pres	0.009012015524335726	0.008818584004552682	-0.0007638336947504848	-3.282010952385811e-05	0.0017500286182959722	0.40579232170666435	0.6037852806825692
DNAJA2	56445	not_pres	0.00331910196788876	-0.000686153391044303	0.0030691086152703356	-0.0030822473730157812	0.0012499251674169317	0.5843916444896888	0.7489522267260452
YBX3	56449	not_pres	-0.014424683434603222	0.005740348912584986	0.020191826047144715	0.003237843859523734	0.00307940841158174	0.6826410102545966	0.8180723108463922
ALDH18A1	56454	not_pres	-0.0032579503873318566	-0.0708706712003957	-0.0019281795889776326	0.01002231387523806	0.0017178599958156406	0.6204871332387225	0.7756563631084171
DYNLL1	56455	not_pres	0.012206958663827094	0.004570295101411187	-0.007731050514764873	0.004740064245238013	0.007512696513360602	0.03414907639850462	0.09693518213688594
PKP3	56460	not_pres	-0.013124083372167784	not_pres	-0.01879456862892226	-0.0009601597690476384	-0.001053358009117287	0.3843256818016688	0.5830941649429878
SND1	56463	not_pres	-0.008156166147824065	-0.0007298717611296524	0.02299532087872258	0.0020622922571428906	0.004198297558537313	0.4809331238128687	0.6698538350203418
SOCS5	56468	not_pres	-0.00954493338086887	0.030062324556408587	0.008658484051575072	0.01401802265952377	0.0036789355237233728	0.5372242587267524	0.7146414896729127
PIAS1	56469	not_pres	-0.002934617007349802	0.019113486157418216	0.0030457126324694717	0.004806968610714238	0.0022254514990763382	0.4030018699858329	0.6009444843228615
STMN4	56471	not_pres	0.003260121182782405	0.021234243534741404	-0.0027303058071315375	-0.0013307477714285827	-0.0013153298792386082	8.378445325762929e-05	0.0018215686448408838
GABARAP	56486	not_pres	-0.005271178937078444	-0.016525721768519103	0.009834937762315143	0.005964203809523692	0.0029163121375514528	0.46516284471838665	0.6561923741419461
NXT1	56488	not_pres	-0.00027013083696465767	not_pres	-0.0160206382476554	0.006537650680952332	-0.0038109613170094763	0.5415212042721842	0.7179007222139865
GET3	56495	not_pres	-0.010270000858021808	-0.008487515780761429	0.001205919144029552	-0.0008109791857143361	-0.0004189395671052116	0.924020113367821	0.9607383238359327
ELF4	56501	not_pres	-0.01493694469587202	-0.04914010655480289	-0.004879349187523557	-0.001102658273809537	-0.0011173474505465904	4.979069984789586e-05	0.0015426987282116961
ANKRD49	56503	not_pres	0.015206021010798605	0.11325502874981247	-0.012166619120094514	0.0011376499666666089	0.0007096620799337714	0.9331488538322463	0.9659539449907276
SRPK3	56504	not_pres	-0.0049563931108408815	-0.0015831084336599688	0.010912687783469294	-0.0072973155595238565	-0.001685396853258251	0.664967189981839	0.8063975151195111
CIB2	56506	not_pres	0.004112411242367234	0.025465737662889537	-0.03050440919821184	0.006891786339682508	0.0026908440831000116	0.6224652653764196	0.7770270972872216
RAPGEF4	56508	not_pres	-0.003893356757973164	-0.019722923801637676	0.01761400148379516	-0.014341155497619103	-0.004025016752941059	0.5786434786033063	0.745230950101378
PARD6A	56513	not_pres	-0.00911395009023977	0.1413776631038547	-0.010471393382414276	-0.0017717015523810026	-0.002543366639020542	0.4097531233510159	0.6078183126943967
RNF138	56515	not_pres	-0.0016367936520706033	-0.0072904065440809185	-0.013450763988321159	0.002361499053968246	-0.0011228832371927033	0.7278804660706623	0.8482598987256335
RBMS2	56516	not_pres	0.002095935403786345	0.01341451556189599	0.013260310725642988	-0.0035202355214286364	0.0037761594661367215	0.29651156779316956	0.4943068924664236
SLC22A21	56517	not_pres	-0.012006859646367926	0.09903611601238194	-0.030845982008175545	-0.004209420214285751	-0.004750075117862016	0.012619611065516567	0.04258285206800381
PAPOLB	56522	not_pres	0.01616643589008117	not_pres	0.01534896567670422	-0.0015086716238095436	-0.001503886233728335	0.0011440717835391467	0.006593092751444576
PMFBP1	56523	not_pres	0.012539100777178826	0.08760452140962595	0.05118979952025427	-0.0005416233428571574	-0.00042970066567144996	0.6711298698487581	0.810121028434011
SEC11A	56529	not_pres	0.0017118156165679549	0.005900789904613124	-0.009663445818157326	0.0012208077619047103	-0.0021147096529648903	0.49251281815861614	0.6787407724028023
VMN2R1	56544	not_pres	0.020615992002206922	-0.09647871888438758	0.018296462325961438	-0.0010781228761904873	-0.0010736604594865863	0.0012151426183331093	0.006857619277999748
SEC1	56546	not_pres	0.004029898223193426	-0.12657129939790365	-0.011108568377021087	-0.004705687352380977	-0.0046534289903488015	0.000517458382968905	0.0039134944692707525
VMN2R26	56552	not_pres	0.02556965855101699	0.0032138907924202376	0.029708973994439475	-0.0025649600142857356	-0.0024218725049202482	0.006673497053510391	0.02540478991961342
PFDN5	56612	not_pres	-5.13802021601395e-05	-0.007532374802171782	0.0012341593703543569	-0.001253373565714335	-0.00042075810095915464	0.8297299789749334	0.9073831191503068
RPS6KA4	56613	not_pres	-0.007112480458022846	0.012995338133236167	0.009178843535736309	0.0048023457499999644	0.006084734388614505	0.008598687594123522	0.031118395499791413
TRIM17	56631	not_pres	0.004387734179747957	0.01605153670553397	-0.000791511459334579	-0.009511522887301558	-0.0014188894205009496	0.675431460585523	0.8129246716263364
SPHK2	56632	not_pres	-0.0027086354597722073	0.09344429831422912	0.019395017536674594	-0.004004028545238143	0.0072762188236480735	0.2873422999023343	0.48471782718999096
KLK4	56640	not_pres	0.005182289076145485	0.015856856352045617	0.01563354831200131	-0.002188932595238115	-0.0021537783444391203	1.1557271898943178e-05	0.0009719047376745014
ANKRD2	56642	not_pres	0.0013862968265858228	-0.012247953252238875	0.0250614225883262	0.003255490790476181	0.0032409519591907253	0.2187161902597925	0.4062042486557175
MLYCD	56690	not_pres	-0.026567593809668874	0.020419107704681944	0.019378646530777546	-0.03405452890476196	-0.006965143361301977	0.5793195422775492	0.745772637422308
DNAJB8	56691	not_pres	-0.024849523688859537	-0.04650490564360228	-0.012184708225555702	-0.0009685989761904958	-0.0009722305457277459	1.8538144498037035e-05	0.0011602415712592845
PNKD	56695	not_pres	0.00155461541596634	0.024472444328639015	-0.002310132337502449	-0.011959052930952452	-0.0007163533233301019	0.7224982922655336	0.8446110634614492
GPR132	56696	not_pres	0.004764777306111002	0.002079452901609366	-0.03560131864857195	-0.0010058043952381034	-0.0010095036439173779	0.03817705531542093	0.1065194054301784
CDC42EP4	56699	not_pres	-0.05661123123478057	0.06735883700496936	0.0060766320152233905	0.0044384276833332945	-0.01100585354307493	0.483850966727859	0.6724679877131082
GLMP	56700	not_pres	-0.007199151690889652	-0.010380903527045598	0.0007704506242879189	0.0004264616285713646	-0.0030894585437294605	0.2517898788934906	0.4461394411851625
H1F5	56702	not_pres	0.01585257555890314	-0.005254026834299139	not_pres	not_pres	0.014763793563882289	0.15119465852043756	0.3133996583369873
MLST8	56716	not_pres	0.00361333768826394	-0.004586549959548769	-0.02407654021011891	-0.0005777190428571752	-0.005589676365387973	0.3280575423237714	0.5258751080472441
TULP2	56734	not_pres	-0.01247630052086908	not_pres	0.022439973714020137	-0.0032523525000000275	-0.0032482824147239318	0.002006716360500538	0.009876505016095494
KRT71	56735	not_pres	0.00033820640371148847	0.026975779738434902	0.03871040600209192	-0.0018337986190476354	-0.0017892339323737007	0.010087041390322016	0.03550881839986742
ALG2	56737	not_pres	0.0010134692193807665	0.03744662546401359	-0.005085102025604429	0.0088540542142857	0.004048116876419052	0.22385984251719115	0.41227251999268216
LAT2	56743	not_pres	0.003951556830453479	0.00639604785927575	0.0011110580432538153	-0.0020461057904762256	-0.0020191377607115773	0.006485803747415253	0.02482903701356888
PF4	56744	not_pres	0.01547846661076506	-0.1073704893556024	-0.001934948370426473	0.0728581046428571	0.01986684230929286	0.2720134197134261	0.46769712091718546
C1QTNF1	56745	not_pres	-0.005918128124118974	-0.05428544938954026	0.023228222582930134	-0.001779275302380992	-0.0025501080104284443	0.269286149689108	0.46485897483471744
TACSTD2	56753	not_pres	0.0022012749138100585	0.004828387066153822	-0.041334510049509804	-0.0033148216190476455	-0.0031148001697023408	0.004552403650360137	0.018729287013309726
MED20	56771	not_pres	0.0026679238455026427	not_pres	0.012321736782718418	-0.0014004333309524455	0.002741185523486638	0.28680012649660314	0.4841219085637767
MLLT11	56772	not_pres	0.016708611809750168	-0.012257651460444774	-0.003094230113763294	-0.005421830269047665	-0.0036394729680242427	0.125781807634326	0.27452218722711225
TMEM9B	56786	not_pres	0.007485700630128739	not_pres	-0.004724257797404846	0.002644175923809479	0.0016399647166614032	0.5694529635759875	0.7392043595342409
UBE2L6	56791	not_pres	0.0024950991559673785	0.17520534988082279	-0.03947352332538708	0.06850391531904762	0.039365826803986856	0.2643398641863479	0.45960904659644514
ARL10	56795	not_pres	0.030442676810474883	-0.06272188760021316	-0.009140978839737544	-0.0012772378000000181	0.0029415604415134926	0.7062519757281687	0.834958583974841
GNASAS1	56802	not_pres	-0.013722521885110604	not_pres	-0.014276534155302605	0.0008492058952380803	0.0005000162321471931	0.8149359814191259	0.8986680039015617
DNAJB2	56812	not_pres	0.020949678180575124	-0.004736775455375042	0.028504577411228763	-0.009937100695238156	0.011749651440767592	0.17103056999121535	0.3419105554461442
ALDH1A3	56847	not_pres	-0.006701889803550784	0.01246024551716264	-0.01070555566093219	6.252725873017416e-05	2.046514187538223e-05	0.9884408902618331	0.9935948444340873
NSMF	56876	not_pres	0.000902542141740903	0.026282464534640004	-0.0015192738304838915	0.0022617474845237732	0.0016090166512115712	0.22351504672188782	0.41216814733616286
SLC12A5	57138	not_pres	0.00822687888144151	0.030806196200702407	0.012965395351738289	0.013886997185714274	0.013112765955537745	0.012371007072732088	0.04191797162991104
RETNLB	57263	not_pres	-0.0008765758301277973	0.05552390551282886	0.05707737475627628	-0.0014452078857143079	-0.0014283440059966494	0.00010432078279076773	0.0019259241839154073
RETN	57264	not_pres	-0.04972125359756858	0.02691456302076836	-0.07458093503527566	0.040832361109523804	-0.021457260166491954	0.3778145059559107	0.5767266324948858
FZD2	57265	not_pres	0.03535171466195364	-0.02919168662564925	-0.004335392000903722	0.013975763903174562	0.006845819579960707	0.28297179683525364	0.47979826322008035
CXCL14	57266	not_pres	0.027917817794239352	0.038414777525693417	0.009136802097720775	0.0342368072738095	0.025826774727435924	1.8685305995580492e-05	0.001160590358722454
APBA3	57267	not_pres	0.010403530369615957	-0.01930768280436726	-0.005965682314122686	-0.011983102480952433	-0.003622072355314837	0.5165026249367629	0.6988037036932435
OR4E5	57269	not_pres	-0.017980630187295628	-0.0160539333536711	0.03524729498742357	-0.0011449522142857292	-0.0014541032942986154	0.6534003011739014	0.798769750806932
OR4E1	57270	not_pres	0.009564579962440548	0.031180814133677917	0.015187794137483161	-0.0034786536428571668	0.0016482796820152046	0.691932654480893	0.8245837357794419
OR4E2	57271	not_pres	0.0025128753931138725	-0.033569732726996815	0.028391360245579648	-0.0012398878761904972	-0.0012384225210126227	4.3971788512342513e-05	0.0014715983354510766
OR4C3D	57272	not_pres	0.0011639864839639164	-0.03959506388888681	-0.1141555486170744	-0.001171498447619065	-0.037425163409201545	0.16098527549269626	0.3279878749047518
SLC16A8	57274	not_pres	-0.0008308887073729329	0.02149275855735268	0.0030577514630312497	-0.0032034798166666843	-0.003166287797414231	0.01994006327324538	0.06208672756190299
SLURP1	57277	not_pres	-0.028935222269394885	0.006935858606504544	-0.019665728558668577	0.0016017813190476043	0.0004117024327329425	0.9045657960260121	0.9488143949179527
RPS27	57294	not_pres	-0.004083522311823282	0.012112648436202578	0.008607082555367906	0.0041636236976189955	0.0037147990970501335	0.1902964434704757	0.3696441498536583
MRPS31	57312	not_pres	0.008572444915468727	0.013041138227242288	-0.002715418950388848	-0.011881110328571497	-0.0002739909059371671	0.9408853989764728	0.9698357189449797
SRSF4	57317	not_pres	0.0012704749072979388	0.021147698902366924	0.00258853483318873	0.0067675482952380475	0.0035767454385525347	0.17278780535192517	0.3443455044242823
SMPDL3A	57319	not_pres	-0.0038865719837216928	-0.002759373486837635	1.6758284188761463e-05	0.0003260419619046731	-0.0006951920937304478	0.7095997227944713	0.8369312210149498
TERF2IP	57321	not_pres	0.0029839609249684707	not_pres	-0.002464980097193703	-0.0038049483309524103	-0.0028281615856272026	0.4590824860874636	0.6508950671752806
JPH3	57340	not_pres	-0.012946353590597107	-0.00912063691230483	0.04767012942984484	-0.002236486638095265	0.008124754724585032	0.4864873422790965	0.6740825087790437
BC051019	57355	not_pres	-0.007312883863936928	-0.006572163871528244	0.061209475966676294	-0.006403457576190496	-0.006295202643200351	0.0005268739552043433	0.003958334292132631
SMARCE1	57376	not_pres	0.004363263517284444	-0.04625843211743777	-0.016819426685869082	-0.00039614841587298777	-0.008779755516203505	0.12219638574660352	0.2687347333977446
U90926	57425	not_pres	-0.000925365408085646	0.02293918712684434	-0.018043554078462497	-0.001329938747619058	-0.0013350348427465383	0.00017123612215808048	0.0022531939190601254
SCGB1B2	57426	not_pres	-0.008559320594675124	-0.010230806243755497	-0.006106200101739033	-0.000895046014285741	-0.0013060179231307657	0.41968110832826266	0.6163012634404339
SULT5A1	57429	not_pres	-0.0012526431347138628	0.02320242527825797	0.010995669483196913	-0.0036790015142857315	-0.0006183694246167054	0.8954685014257763	0.944264349380037
SULT3A1	57430	not_pres	0.0017024466070324068	0.12070942166913695	0.008853697566812247	-0.0038680669190476417	-0.003830008631314111	0.00044999859044569934	0.003607545406860817
DNAJC4	57431	not_pres	0.001255720081490344	-0.006275035599381612	0.0005223643665975414	-0.017388492442857187	-0.0052486044735600475	0.2208657814845436	0.4090440678481646
XRCC2	57434	not_pres	-0.00463777013294548	0.026531563657849547	-0.010824495115338437	-0.0024204430500000297	-0.002959598365006132	0.214549665749182	0.40076196203484504
PLIN4	57435	not_pres	-0.07038518294884862	0.028513325564886033	0.02508341140851751	0.006295287471428483	-0.00456432482108092	0.8236741659295411	0.9043414107781512
GABARAPL1	57436	not_pres	-0.015363127239800864	-0.04427136320711644	0.0034081982061615473	0.003229203409523748	-0.005579573102372241	0.3037687573908524	0.5019012416948633
GOLGA7	57437	not_pres	-0.0025615686896768575	0.007823747086303734	-0.0015118997651424743	0.00328360842857138	-9.707325279052149e-05	0.9624403050012421	0.9805787322481121
TMEM183A	57439	not_pres	-0.007661293362354424	-0.054384392007345544	-0.02125778062520657	0.012837774812698356	-0.00645507197727312	0.4776476445214868	0.6671779527309634
USP29	57775	not_pres	0.01952600814880684	0.049894949458042265	-0.030619638259287308	-0.0033409861928571667	-0.0033325896387573287	0.004226869041042192	0.01767827852101866
FMNL1	57778	not_pres	-0.003367711905958526	0.06805819767231622	-0.02955170962883539	-0.001067277171428592	-0.0076719541009530445	0.2860552187782369	0.48310234675481584
FXYD7	57780	not_pres	-0.006436082280513955	0.06087813438690795	0.03390682620404534	-0.0004810375333333533	-0.00043574851235280874	0.731898779727371	0.8504692120851147
RGR	57811	not_pres	0.014045365878077379	0.09593869579680077	0.04809037007843317	-0.0018240055000000206	-0.0018032451238727558	6.523895969245963e-05	0.0016546108042757805
ANGPTL4	57875	not_pres	-0.06493321401262994	0.03382812334830809	-0.12650461532194968	-0.005580203150000025	-0.04509057001661801	0.10645252169127961	0.24213683000459693
ASIC5	58170	not_pres	-0.017049929582605462	-0.08538609603911922	-0.012934897283962563	-0.003103523385714315	-0.003122774068571514	0.0004814539792964423	0.0037451511484289293
PPP1R1A	58200	not_pres	-0.0101805322328999	0.12760916409353146	0.04166972771315936	-0.008061479628571441	-0.0067220102039333065	0.12349637768105015	0.27092307868086524
CACNA1H	58226	not_pres	0.0718315111834884	not_pres	0.021770695172608545	0.052419310861904767	0.04421042390033812	5.810933798611195e-05	0.0015838232938812397
RNF8	58230	not_pres	0.004396866447993475	-0.002345069552243201	-0.0008666481632997602	-0.005924471228571489	-0.0013800528412417938	0.5625125927248051	0.7334511874677111
FIBP	58249	not_pres	-0.0047417439947984585	-0.008292934443549005	0.0034754633088245335	0.0004284623476190179	-0.0007323805326792106	0.6749083345229211	0.8127137192678782
CEP295NL	58251	not_pres	0.00301962771568335	0.07814507700842994	-0.02574230260876617	-0.0018679251714285913	-0.0018544989056742687	0.0001838829207492232	0.0023026649544973777
EID1	58521	not_pres	0.009876126810489563	-0.0009661486046834145	0.005058967039775167	0.004814683649206293	0.006022658258070178	0.016556518103752138	0.05316348954276791
TRPM7	58800	not_pres	-0.04402640057286652	-0.014946993277084597	-0.016950692173639578	0.015780721540476134	-0.01059555610719929	0.38373059872055215	0.5825805932284163
RNASE4	58809	not_pres	-0.0010178888409984738	-0.011554586595921512	-0.013967058823089629	0.038107383614285666	0.00576548211929088	0.6204854839989644	0.7756563631084171
ADAMDEC1	58860	not_pres	-0.0402913629424839	0.19540560893704928	-0.02866979034000152	-0.00011406874285715615	-0.00017780969771924007	0.8879523621765297	0.940025315681877
SYNGR4	58867	not_pres	-0.007916293256261392	-0.0016438235369576337	0.021714646442413978	-0.0011203571190476474	-0.0011705535174142587	0.00010004705280808324	0.0019095333509238752
REPIN1	58887	not_pres	-0.001452500299240031	not_pres	0.025446785762131954	-0.00016658199841286178	0.007920236468806687	0.2674466524185586	0.46279477223887366
SUMF1	58911	not_pres	0.035353542338476	0.1205941793784777	0.020701579707450582	0.004260766395238036	0.016258716161575225	0.006188915524024452	0.023866859545846327
RPS6KB2	58988	not_pres	-0.02094289269336523	-0.05222487038887666	0.00734040416598955	-0.005889947880952429	0.005357546667065436	0.09972788750234884	0.22970461915131862
GHRL	58991	not_pres	-0.01824424466243451	0.011975754094042335	-0.009116904012130736	-0.001027414528571446	-0.0010367373748045396	0.004286861398533737	0.017886916904264926
F12	58992	not_pres	0.003189112270958132	-0.08024821291539122	-0.038694471312032186	-0.0021677441809524	-0.002161229946215932	0.0006449035005667847	0.004482730633350982
TRAPPC2L	59005	not_pres	0.001380088578852745	-0.0076147659255186295	0.002000704509628748	-0.008529494047619109	0.0005175996454348306	0.8168344827965266	0.8999845072489903
ANAPC5	59008	not_pres	-0.008759173955506488	-0.004053736860342272	0.0033938148768071497	0.004047657265872882	-0.001595075660456824	0.6342903588867665	0.784988098585942
MYOZ1	59011	not_pres	-0.026821947205163392	0.07137422503680743	-0.004065490218909659	-0.0020490063952381156	-0.008622058255452278	0.23096382223566692	0.4214058667308798
PDZK1	59020	not_pres	0.02119529763937788	0.004246881492412709	-0.014755858881998016	-0.001508767938095252	-0.001495701316207019	0.0014905538512633987	0.007975770607637484
RAB2A	59021	not_pres	0.012193771185071908	-0.017459670901393665	-0.00278585675979047	0.0018880648727890373	0.00209011635371482	0.543836732573334	0.7197764825090239
MED12	59024	not_pres	-0.01902218240517846	0.0248214841930072	-0.010991537374767879	0.0036751787571427975	-0.0056269012670629075	0.33748314511615096	0.5360817119231662
USP14	59025	not_pres	0.01077086939078549	-0.03873117482699698	0.001041691739598602	-0.008740883460714374	-0.001767257126175779	0.7172474854274318	0.8416280427625362
PPP2R3C	59032	not_pres	0.005480809131308426	not_pres	-0.004863421051831657	0.0007466970634919523	-0.001711686693055989	0.4249868263862122	0.6212608768296908
CARM1	59035	not_pres	-0.004772601515795255	0.012083716003003814	0.01576807159025355	-0.008462732514285781	0.002690982194986847	0.6451253085360182	0.7922557499960056
RHOT1	59040	not_pres	0.00884229700413118	0.0008080069967743297	0.003096488588013313	0.0046922579095237255	0.003919859581574432	0.037645369695771036	0.10529470705352875
STARD3	59045	not_pres	0.010273432407366362	0.025644198086713393	-0.01483348061984803	0.014186141933333299	0.00431810526365948	0.5503085429909913	0.7243980337555338
C1GALT1C1	59048	not_pres	-0.006148891490889263	0.015608700931635106	-0.0073160637078922425	0.002702756252380898	-0.0014359150288836876	0.6595211317063753	0.802698887815353
NSA2	59050	not_pres	-0.017854272322566464	0.008497053273898575	-0.008257783373142175	0.0025954402428571346	-0.002832252103450198	0.48934268620457955	0.6763496171015945
METTL9	59052	not_pres	-0.010122507613101642	-0.004285788980783772	0.0035625148765375397	-0.01245740812380966	-0.005489519422976382	0.18417045673219834	0.3605128736095283
MIDN	59090	not_pres	-0.017523904623998443	0.02527971507220017	-0.0025785492768970047	0.0017490357238094736	-0.0029572337663837977	0.5961251078048894	0.7576915379814769
DCTN5	59288	not_pres	-0.001824521490996836	0.00239966692811297	-0.02053738671298197	0.0005306689761904321	-0.007219854738787308	0.18842546124615878	0.36699145068292555
ACKR2	59289	not_pres	-0.04231876018885493	0.10187689282983162	-0.00030590331005164034	0.0010853554238095635	0.0007134312594205759	0.7074859455925644	0.8358996822536267
MYL10	59310	not_pres	0.02391890430978564	-0.023428216503309743	-0.04345013593685358	-0.0016331521190476317	-0.0014097084835528676	0.4499407539563792	0.6431096948379806
RBM8A	60365	not_pres	0.0003056584089623504	0.011458648869570848	-0.004559290810475153	0.0004293654119047058	-0.0012230361129265516	0.651683250421495	0.7973862177332646
SAP30	60406	not_pres	0.012767558443872853	not_pres	0.009404153644171867	0.0003687552238094277	0.007297005041922154	0.03232073732292884	0.09268513432417216
TRAPPC4	60409	not_pres	0.008416532701598325	not_pres	-0.009011648458899374	-0.007436881542857165	-0.002782386243868702	0.5378920116620558	0.7151640127367822
IIGP1	60440	not_pres	0.020051209005387927	0.06820081480949122	0.062119597909960717	-0.004446043121428621	0.01292178829365549	0.19772808245602058	0.3788629503036831
MRPL38	60441	not_pres	0.005051224801327164	-0.012344186048319938	-0.003991803785058229	-0.008538341011111141	-0.003201617618550151	0.3252427828651281	0.5233335643975505
SYT9	60510	not_pres	-0.03365084374777442	0.07095562569657272	-0.0031631245550856543	-0.002213468523809551	-0.002222979495516865	0.000274092189533226	0.0027359958884141736
TAF8	63856	not_pres	-0.009057511155346337	0.07538514618355088	-0.009922449480172513	0.0057288663380952315	-0.0029802485504479477	0.4992957130453033	0.684175410452677
UBE4B	63958	not_pres	-0.005202098100967736	0.01196525221439848	-0.007566577755930573	0.005041073009523774	-0.0009265017050717242	0.8037528940619042	0.8916543529397839
GMFG	63986	not_pres	-0.03032763434751401	-0.007895210291652133	-0.0502756103624924	0.029284766335714255	-0.008324262851312932	0.6695534858795198	0.8088399440408612
AQP9	64008	not_pres	0.050436814296908924	-0.0340110155441815	-0.03953283413771409	-0.001198815890476209	-0.0011980405904200703	0.005315036653652738	0.02118355366075819
NRGN	64011	not_pres	0.010388301549560504	-0.13745955173573052	0.03132284888799498	0.038587996309523795	0.026904565575817392	0.0009399006833701318	0.00577302989620338
HERPUD1	64209	not_pres	-0.009373649276020857	-0.005975546712463448	-0.01169213377223366	-0.019645380897619164	-0.011581837533092582	1.2743605262155455e-06	0.0002117199784814201
FOXB1	64290	not_pres	0.019261756376594684	-0.00219459542753022	-0.0043905161895209585	-0.001190410300000012	-0.0011837454152268583	0.00017462826564818013	0.002277299686356452
MS4A4C	64380	not_pres	-0.00875227554589058	-0.0039532036867706705	0.0016638453732000305	0.0044725751619047495	0.0038147971805492596	0.3204379003551874	0.518624148087934
SIRT2	64383	not_pres	-0.020047997943124063	-0.0288842037614801	0.007681280426841519	-0.01774069021428583	-0.010886296549004724	0.13321526951077756	0.2866435750713635
SIRT3	64384	not_pres	0.02045559435606152	not_pres	-0.0005083308212488896	-0.019942446219047734	-0.0006272104093023459	0.9445111557238123	0.9717658822320098
TSPAN4	64540	not_pres	-0.04280856924154486	-0.01851366669309415	0.013653962072224593	0.041464485390476154	3.5626508575014696e-05	0.9983174951403693	0.9992408090783346
MRPS22	64655	not_pres	0.052226564184192775	not_pres	-0.034712087704943245	-0.011014078633333362	0.0021424440513198102	0.919952914518678	0.9581190675463838
MRPS25	64658	not_pres	0.013513264520092619	-0.01161574454391473	-0.0037222844168444402	-0.016118674282539745	-0.0029412875703398833	0.6455821106069681	0.792433263737591
MRPS24	64660	not_pres	0.01052618455965837	-0.038805660635852834	0.004781567920042362	-0.017235115254761978	-0.008009105602632181	0.37086828041258346	0.5699551259856467
KRTDAP	64661	not_pres	-0.0021810105603157354	0.004620555221457337	0.0069894756150506165	-0.0012632405809524048	-0.001262104152035199	0.0011661650875434137	0.006662170412063087
KEG1	64697	not_pres	0.00607678778233961	0.08803558995138686	0.020525196742150864	-0.00134294157142858	-0.0013320473383739463	0.00013070408209592266	0.0020544764294123555
KRT81	64818	not_pres	-0.02664103130538298	0.038662941344394214	-0.005019136452872261	-0.0023665032142857374	-0.0026728026413319053	0.0699773382062363	0.17375296552180303
BHMT2	64918	not_pres	-0.005949013122828667	-0.05542681184088341	0.004764861252688921	-0.006392188640476214	-0.006346647266577367	0.0013394673677586955	0.00736797191390281
LRP10	65107	not_pres	-0.0035207561301464213	-0.008245450313273228	0.004573929604312743	0.016964206742857056	0.006048211174155671	0.07627622793981592	0.1864479327691553
XPO7	65246	not_pres	0.006147548456996735	0.0070871668700430435	-0.004992945656053016	0.0011725781785713978	0.0023052472775045075	0.24576149087407528	0.43926417813966395
ASB3	65257	not_pres	-0.005423293155729592	0.003913944165865185	-0.004467649658587133	-0.010537615080952422	-0.007425140666348968	0.017461360498220224	0.05561454204818115
UTP3	65961	not_pres	0.00274595877817356	0.018222007270583956	0.006325053735675934	-0.002647115795238228	0.0023074621051216108	0.40027702911533347	0.597972153664145
NHERF2	65962	not_pres	0.006246046825807955	0.03427954265020089	0.02235504476632419	0.002901776626984067	0.012936033780821745	0.007907517375735251	0.02908913007617459
IFI30	65972	not_pres	-0.020472579222982276	0.006249097269940579	-0.019247555364845972	0.02848766640476187	0.00014439783963898835	0.9916301527556337	0.9954605159213933
MRPL54	66047	not_pres	0.008233965231092863	-0.01219724930996774	0.002595245230570961	-0.009230925638095279	-0.0022119691564105566	0.6058188806230109	0.7650892296848915
